Sentence,Entity
"Und wir hatten ja schon mehrfach jetzt berichtet, dass die FDP und die Grünen zunächst mal sich unter andern beschnuppert haben.",FDP
"Und wir hatten ja schon mehrfach jetzt berichtet, dass die FDP und die Grünen zunächst mal sich unter andern beschnuppert haben.",Grüne
Also die FDP hat sich mit der Union getroffen.,FDP
Also die FDP hat sich mit der Union getroffen.,Union
Die Grünen haben sich mit der Union getroffen.,Union
Die Grünen haben sich mit der Union getroffen.,Grüne
Die Grünen haben sich mit der Union getroffen.,Die Grünen
Und jetzt haben wir im Ende doch gestern FDP und Grünen beschlossen.,FDP
Und jetzt haben wir im Ende doch gestern FDP und Grünen beschlossen.,Grüne
Wir sondieren jetzt mit der SPD diese ersten Gespräche für heute am Donnerstag statt.,SPD
Und ich würde sagen alle Ampeln stehen auf rot gelbgrün.,Ampel
"Ja, also es sieht jetzt alles so aus als wenn tatsächlich wohl eine Ampelkoalition zustande käme.",Ampel
"Ja, also es sieht jetzt alles so aus als wenn tatsächlich wohl eine Ampelkoalition zustande käme.",Ampelkoalition
Vorher hatte es tatsächlich auch eine Reihe Gespräche mit der Union gegeben.,Union
"Und da muss man ganz ehrlich sagen, da gab es dann wahrscheinlich so eine Art Heckenschuss oder Dolchstoß aus der Union selber.",Union
"Grüne und FDP-Lindner waren sehr genervt, haben das auch öffentlich auf Twitter geäußert.",FDP
"Grüne und FDP-Lindner waren sehr genervt, haben das auch öffentlich auf Twitter geäußert.",Grüne
"Und man glaube ich kann davon ausgehen, dass diese Liegts über die Inhalte aus diesen Gesprächen von Unionseitigen gekommen sind.",Union
"Und man darf, glaube ich, auch davon ausgehen, dass das unter anderem auch Leute sind, die die Union, glaube ich, lieber eine Opposition sehen, um dann ein personell Neuanfang auch hinbekommen zu können.",Union
"Und zugleich ist ganz interessantes Detail am Rande, dass quasi Grüne und FDP sogar Wortgleich reagiert haben zunächst mal hatte, nämlich Johannes Vogel, einer der Unterhändler der FDP, ein junger Liberaler, ein lebensaltersmäßig junger Liberaler war sich auch früher bei Julis.",FDP
"Und zugleich ist ganz interessantes Detail am Rande, dass quasi Grüne und FDP sogar Wortgleich reagiert haben zunächst mal hatte, nämlich Johannes Vogel, einer der Unterhändler der FDP, ein junger Liberaler, ein lebensaltersmäßig junger Liberaler war sich auch früher bei Julis.",Grüne
"Und zugleich ist ganz interessantes Detail am Rande, dass quasi Grüne und FDP sogar Wortgleich reagiert haben zunächst mal hatte, nämlich Johannes Vogel, einer der Unterhändler der FDP, ein junger Liberaler, ein lebensaltersmäßig junger Liberaler war sich auch früher bei Julis.",Liberale
"Hat getwittert, dass eben aus den Gesprächen mit der Union gelegt werden, als anderen nicht es nervt.",Union
"Und exakt Wortgleich hat das dann ein paar Tage später Michael Kähner, der Geschäftsführer, der Grünen getwittert.",Grüne
"Das heißt also die Grünen und die FDP verwenden Wortgleich, die selben Tweets, um eben auf Liegs aus diesen 2-Eerson-Dierungen mit der Union hinzuweisen.",FDP
"Das heißt also die Grünen und die FDP verwenden Wortgleich, die selben Tweets, um eben auf Liegs aus diesen 2-Eerson-Dierungen mit der Union hinzuweisen.",Union
"Das heißt also die Grünen und die FDP verwenden Wortgleich, die selben Tweets, um eben auf Liegs aus diesen 2-Eerson-Dierungen mit der Union hinzuweisen.",Grüne
"Unter dessen ist deutlich sich an die Union, gibt kein sehr gutes Bild ab, einige sagen sie zerlegt sich.",Union
"Gut, das sind immer krass mit Taffern, aber offensichtlich ist, dass die Union in keinem guten Zustand ist.",Union
"Markus Söder, Counterpart von der CSU aus Bayern, sagt also sind gemäß.",Markus Söder
"Markus Söder, Counterpart von der CSU aus Bayern, sagt also sind gemäß.",CSU
"Es gehe jetzt um Selbstachtung und Würde, also sich da irgendwie schon zu präsentieren, aber da auch mal anzuerkennen, dass man hier diese Wahl verloren hat und nicht sich den Grünen und der FDP um jeden Preis in die Schleimspur zu werfen.",FDP
"Es gehe jetzt um Selbstachtung und Würde, also sich da irgendwie schon zu präsentieren, aber da auch mal anzuerkennen, dass man hier diese Wahl verloren hat und nicht sich den Grünen und der FDP um jeden Preis in die Schleimspur zu werfen.",Grüne
"Ja, es ist ein ganz merkwürdiger Zwischenpositionen der Union.",Union
"Man weiß es nicht so ganz genau, das heißt, immergebniskammernd sagen, Jamaica bleibt als abstrakt mögliche Drohkulisse, ist aber doch zunehmend unwahrscheinlich geworden, weil ich glaube, jedenfalls bei Grünen und FDP sich der Einlock stark verfestigt hat, die Union will nicht.",FDP
"Man weiß es nicht so ganz genau, das heißt, immergebniskammernd sagen, Jamaica bleibt als abstrakt mögliche Drohkulisse, ist aber doch zunehmend unwahrscheinlich geworden, weil ich glaube, jedenfalls bei Grünen und FDP sich der Einlock stark verfestigt hat, die Union will nicht.",Union
"Man weiß es nicht so ganz genau, das heißt, immergebniskammernd sagen, Jamaica bleibt als abstrakt mögliche Drohkulisse, ist aber doch zunehmend unwahrscheinlich geworden, weil ich glaube, jedenfalls bei Grünen und FDP sich der Einlock stark verfestigt hat, die Union will nicht.",Grüne
"Also es gibt einige in der Union, die wollen, aber es gibt einfach auch sehr viele, die nicht wollen.",Union
"Und zugleich ist das das das wichtigste Argument natürlich für Christian Lindner und die FDP insgesamt, um in der eigenen Anhängerschaft oder Anhängerenschaft überhaupt eine Ampel zu legitimieren.",FDP
"Und zugleich ist das das das wichtigste Argument natürlich für Christian Lindner und die FDP insgesamt, um in der eigenen Anhängerschaft oder Anhängerenschaft überhaupt eine Ampel zu legitimieren.",Ampel
"Und zugleich ist das das das wichtigste Argument natürlich für Christian Lindner und die FDP insgesamt, um in der eigenen Anhängerschaft oder Anhängerenschaft überhaupt eine Ampel zu legitimieren.",Christian Lindner
"Die FDP hat ja immer sehr deutlich mit der Union geflötet, mit Jamaica geflötet und mit dem Zustand der Union kann man jetzt gut erklären, warum das eigentlich kein Option ist.",FDP
"Die FDP hat ja immer sehr deutlich mit der Union geflötet, mit Jamaica geflötet und mit dem Zustand der Union kann man jetzt gut erklären, warum das eigentlich kein Option ist.",Union
"Manche Medien beklagen sich, dass so wenig Inhalte aus diesen Verhandlungen, Gesprächen zwischen FDP und Grünen rausgesickert sind.",FDP
"Manche Medien beklagen sich, dass so wenig Inhalte aus diesen Verhandlungen, Gesprächen zwischen FDP und Grünen rausgesickert sind.",Grüne
"Deswegen hat die Europäische Union jetzt schon seit langem versucht, solche sogenannten Steueroasen, solche Steuerschurkenstaaten möchte ich sie eigentlich treffen, da bezeichnen.",Union
"John Langerock, der es politischer Beratner für die europäischen Grünen am europäischen Parlament, der wird im Tagspiegel Background zitiert mit den Worten, das im Prinzip diese schwarzen Listen gut sind, also um Steuerhinterziehung und Geldwäsche zu bekämpfen, sagte, es ist wichtig zu wissen, wer der wirtschaftliche Eigentümer eines Unternehmens oder einer rechtlichen Einrichtung ist.",Grüne
"Europäische Union zum Beispiel auf irgendwelche karibischen Inseln, wo sie möglichst wenig Steuern zahlen.",Union
"Einfach deswegen, weil die EU so ein wichtiger Wirtschaftsraum ist und weil auch einfach sehr viel Geld aus der Europäischen Union international angelegt wird.",Union
"Problem Nummer eins ist diese konkreten Sanktionen, die da eventuell gegen diese Steueruasen verhängt werden, die verhängt nicht die Europäischen Union, die Kommission oder ein Gericht, sondern das müssen die Mitgliedstaaten selber machen.",Union
"Mit anderen Worten sieht man an dieser Liste schon, dass die Mitgliedsstaaten der Europäischen Union hier einfach sehr divergierende Interessen haben.",Union
"Also das ist eine Sache, die mit einer Ampel durchaus Schwung gewinnen könnte.",Ampel
"Wir haben ja nochmal so ein bisschen uns ungehört, eine Begrüne und SPD.",SPD
"Haben wir uns so gedacht, sind in Zweifel immer dabei, wenn es zum Gehtsteuerinternziehung zu bekämpfen, wir waren hier uns nicht ganz sicher, wie das bei der FDP aussieht.",FDP
"Aber da haben uns jetzt auch Leute gesagt, die sich mit diesem Thema aus kennen, nah, also sie rechen eigentlich damit, dass auch die FDP nicht wirklich blocken will.",FDP
"Aber bei Steuerhinterziehung waren unsere quälen relativ optimistisch, dass die FDP mitmacht.",FDP
"Wir wissen, die regiert auch hart durch, vor allem, wenn es gegen Olaf Scholz geht.",Olaf Scholz
"Wie wichtig Facebook eigentlich inzwischen für die Internetkommunikation ist, wie gesagt, 13 zentrale Dienst für Facebook selber, die blaue App quasi, dann WhatsApp die Grüne App und Insta, die diese drei Apps waren offline und man konnte darüber nicht mehr kommunizieren.",Grüne
"Ist ein riesen Fass, warum man nicht aufmachen, aber ein zentraler Fehler von Nenabärbok und generell von den Grünen mit einer Kampagne war aus meiner Sicht, dass sie nicht deutlich gemacht hat, den meisten Menschen in Deutschland gerade, den wirtschaftlich schwächeren, wird es besser gehen durch diese CO2-Pro-Kopf-Ausschützung.",Grüne
"Das haben sie einfach nicht deutlich gemacht, stattdessen blieb irgendwie so im Raum stehen, dass es mit den Grünen alles teurer wird.",Grüne
"Also Grünen und FDP haben unterschiedliche Varianten, einer solchen Kopfpremier im Programm, da muss man dann halt mal abwarten.",FDP
"Also Grünen und FDP haben unterschiedliche Varianten, einer solchen Kopfpremier im Programm, da muss man dann halt mal abwarten.",Grüne
Es geht um Kevin Kühnerd und die SPD.,SPD
"Die Kevin Kühnerd drei Jahre lang begleitet haben vom Oktober 2018 bis jetzt eben kurz nach der Bundestagswahl 2021 im September und haben halt seine ganzen Phasen mitgenommen als Jusuforsitzender, später war ja SPD-Fiezevorsitzender und jetzt eben Bundestagsabgeordnender.",SPD
"Auf Philipp Amtur von der CDU und die beiden werden schlicht dabei gefilmt, wie die sich unterhalten und das klingt so.",CDU
"Und trotzdem ist eine Menge drin, also wenn er dann zum Beispiel auf so SPD, Ortsvereinsfeiern im Wahlkampf ist und die Damen ihnen umsorgen und ihm noch eine Stolle dazu stecken und sagen, du, Kevin, du bist so super.",SPD
Kevin Kühnerd und die SPD gemacht vom NDR zu sehen in der ARD-Mediatik.,SPD
"Das ist jetzt nicht, also das ist kein Riesenskandal, das ist auch kein Beispiel für eine politische Manipulation der Staatsanwaltschaft, wo die jetzt irgendwie auch gesagt, naja, an sich haben eine CDU-Justizministerin und so, ja, die hat theoretisch einen Weißungsrecht gegen bei der Staatsanwaltschaft, diese Weißungsrechte werden aber extrem restriktiv gehandhabt.",CDU
"Es gibt keinerlei Anhaltspunkte dafür, dass die CDU-Justizministerin aus Brandenburg hier tatsächlich die Staatsanwaltschaft in die Spur geschickt hätte.",CDU
"Dann geht es um eine Richterin, die vier Jahre lang sogar für die AfD im Bundestag gesessen hat.",AfD
"Aber immerhin die gute Frau ist promovierte Juristin und saß von 2017 bis 2021 als Abgeordnete der AfD im Bundestag, ne?",AfD
"Also es ist nicht völlig unwahrscheinlich, dass da einige MDBs von anderen Parteien wahrscheinlich nicht so von der AfD, aber von den anderen Parteien tatsächlich in Lebensgefahr gekommen wären.",AfD
Aber sie stehen in ganz engen Kontakt zum Beispiel zur AfD und zur anderen rechtsextremistischen Gruppierung.,AfD
"Das ist ja kein Zufall, das eine AfD Abgeordnete hier als Justizministerin vorgesehen war.",AfD
"Und deswegen muss man einfach sagen, vielleicht nicht direkt die Reichsbürger, aber doch jedenfalls rechtsextremistische Kreise haben, eben mit der AfD eine Partei im Parlament, die das alles stützt und deckt und mit Sicherheit auch Informationen.",AfD
"Das scheint uns doch sehr wahrscheinlich, denn neben Nancy Fäser und damit wohl der SPD-Fraktion wird auch die FDP-Allemanschein nach der Führ sein.",FDP
"Das scheint uns doch sehr wahrscheinlich, denn neben Nancy Fäser und damit wohl der SPD-Fraktion wird auch die FDP-Allemanschein nach der Führ sein.",SPD
"Das scheint uns doch sehr wahrscheinlich, denn neben Nancy Fäser und damit wohl der SPD-Fraktion wird auch die FDP-Allemanschein nach der Führ sein.",SPD-Fraktion
"Er findet es gut, wenn die Ampel des Beamten recht in dieser Weise zitat nachschärfen will.",Ampel
"Und nun ist natürlich wiederum die große Frage, wie immer eigentlich bei Reformvorhaben die nicht aus der FDP kommen, wie wird die FDP sich dazu stellen und wie immer heißt sie dann, wobei nicht unklar in diesem Verleistung.",FDP
"Deswegen müssen wir mal abwarten, was die FDP sagen wird, wenn die Entwürfe auf dem Tisch liegen aus der SPD, hören wir dazu, in offiziell, da wird sich natürlich keiner mit zitieren lassen, die FDP maure hier reflexhaft.",FDP
"Deswegen müssen wir mal abwarten, was die FDP sagen wird, wenn die Entwürfe auf dem Tisch liegen aus der SPD, hören wir dazu, in offiziell, da wird sich natürlich keiner mit zitieren lassen, die FDP maure hier reflexhaft.",SPD
"Und es herrscht ziemlich breites Unverständnis, warum ausgerechnet hier die FDP quasi ihr Herz für die Freiheit entdeckt denn, so das Argument aus der SPD zum Beispiel, LKW-Fahrer*innen, die also Gefahr gut transporte Steuern, die müssten sich schließlich auch regelmäßig durchchecken lassen.",FDP
"Und es herrscht ziemlich breites Unverständnis, warum ausgerechnet hier die FDP quasi ihr Herz für die Freiheit entdeckt denn, so das Argument aus der SPD zum Beispiel, LKW-Fahrer*innen, die also Gefahr gut transporte Steuern, die müssten sich schließlich auch regelmäßig durchchecken lassen.",SPD
"Ja, und wir haben uns einmal umgehört beim erfahrenen Europaparlamentarian, nämlich bei Eric Markwart von den Grünen und der sagte uns, na ja, also in Ausnahmefällen ist es schon möglich, dass man an einer solchen Abstimmung teilnimmt, wenn also zum Beispiel eine Parteifreundin, die eigentlich abstimmen sollte, verhindert ist.",Grüne
"Kalisanwesenheit, allerdings war überhaupt nicht mit der Fraktion der Sozialdemokraten abgesprochen, ganz im Gegenteil.",Sozialdemokraten
"Dazu gibt es übrigens, kommt gerade über Twitter rein, auch einen aktuellen Beschluss des europäischen Parlaments, das so jedenfalls Twitter ist, die SPD in Europa.",SPD
"Und dann ist natürlich trotzdem klar, alles werden diese Reform und deren konsequente Umsetzung wohl doch nicht verhindern können, dass jedenfalls sagte, in aller Offenheit Katarina Barley, SPD aus Deutschland ebenfalls eine der Fieze-Posidentinnen des Parlamenten, sie sagte den Tagesthemen, wenn kriminelle Energie im Spiel ist, dann würden auch die besten Regeln nicht helfen, zitat, dann kann man nur mit den Mitteln des Strafregtsrennen.",SPD
"Und zu unserem nächsten Thema, wir schauen nach Ungarn und bleiben zugleich in Brüssel, denn die Stadt der Europäischen Union haben ein, wie ich doch finde, epochalen Beschluss getroffen, sie frieren Fördermittel für Ungarn ein, weil es in Ungarn um die Rechtsstaatlichkeit nicht gut bestellt ist.",Union
"Nach jahrelang im Hin und Her hat die Europäische Union jetzt ernst gemacht, dass EU Mitglied Ungarn wird bestraft, weil es sich nicht an die Spielregeln der Europäischen Union hält und zu diesen Spielregeln gehört eben unter anderem, dass alle nationalen Mitgliedstaaten der Europäischen Union in ihrem Bereich für rechtsstaatliche Zustände sorgen müssen und das ist das erste Mal, dass dieser sogenannte Rechtsstaatsmechanismus scharf gestellt wird.",Union
"Aber auch 6,3 Milliarden Euro ist doch eine Menge Geld für ein Land, wie Ungarn, auch wenn es sich natürlich nur um ein Bruchteil des Geldes aus drei regional Förderprogrammen der Union handelt und das wird in Brüssel ganz allgemein als eine große Niederlage für Orban gewernt, insbesondere, weil nämlich auch Staaten zugestimmt haben, die traditionell selber Probleme haben mit der Rechtsstaatlichkeit insbesondere Polen, aber die haben sich jetzt eben auch mit den anderen Staaten der EU so die darisiert, die sich hier gegen Umgang gestellt haben.",Union
