Sentence,Entity,predicted_label
"Mehr zum Thema 1/ 												OB-Wahl Frankfurt            : 							Mike Josef gewinnt knapp in Frankfurt			         												Liveblog Frankfurter OB-Wahl            : 							Josef gewinnt Grünen-Wähler und macht international Schlagzeilen			         												Frankfurter OB-Wahl            : 							Wie Mike Josef OB werden konnte			         Während es vorher zügig mit dem Auszählen vorangeht, hängt die Übermittlung von 19.20 Uhr an für eine Stunde.",Grüne,2
Der CDU-Kandidat wird es nicht mehr drehen können und nimmt das Ergebnis „erhobenen Hauptes an“.,CDU,2
"Es sei eine gute Basis für die CDU „und das, was noch auf uns zukommt“.",CDU,0
Permalink: https://www.faz.net/-gzh-b6hft Weitere Themen FAZ Plus Artikel:                                  Kann die CDU Großstadt?,CDU,2
OB-Wahl in Frankfurt: Die CDU macht sich mit der Niederlage Mut OB-Wahl in Frankfurt Die CDU macht sich mit der Niederlage Mut Lange können die Anhänger der Union auf einen Sensationssieg ihres Kandidaten Uwe Becker hoffen.,CDU,2
OB-Wahl in Frankfurt: Die CDU macht sich mit der Niederlage Mut OB-Wahl in Frankfurt Die CDU macht sich mit der Niederlage Mut Lange können die Anhänger der Union auf einen Sensationssieg ihres Kandidaten Uwe Becker hoffen.,Union,2
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-j6h-b6bu5 Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Duell: Uwe Becker (CDU) und Mike Josef (SPD) stellen sich den Fragen von F.A.Z.-Herausgeber Carsten Knop (links) und der stellvertretenden Ressortleiterin Marie Lisa Kehler (rechts) im Zelt der Eintracht am Waldstadion Frankfurt.",SPD,2
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-j6h-b6bu5 Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Duell: Uwe Becker (CDU) und Mike Josef (SPD) stellen sich den Fragen von F.A.Z.-Herausgeber Carsten Knop (links) und der stellvertretenden Ressortleiterin Marie Lisa Kehler (rechts) im Zelt der Eintracht am Waldstadion Frankfurt.",CDU,2
Sowohl Uwe Becker (CDU) als auch Mike Josef (SPD) sind für den Bau einer solchen Arena.,SPD,2
Sowohl Uwe Becker (CDU) als auch Mike Josef (SPD) sind für den Bau einer solchen Arena.,CDU,2
"Die Polarisierung ist dermaßen groß, dass links und rechts des Oeder Wegs, ein traditionell den Grünen zugetaner Wahlbezirk, im ersten Wahlgang Becker die meisten Stimmen erhielt, der sich im Wahlkampf gegen die, wie er meinte, „blinde Autofeindlichkeit“ des Viererbündnisses aus Grünen, SPD, FDP und Volt ausgesprochen hatte.",SPD,1
"Die Polarisierung ist dermaßen groß, dass links und rechts des Oeder Wegs, ein traditionell den Grünen zugetaner Wahlbezirk, im ersten Wahlgang Becker die meisten Stimmen erhielt, der sich im Wahlkampf gegen die, wie er meinte, „blinde Autofeindlichkeit“ des Viererbündnisses aus Grünen, SPD, FDP und Volt ausgesprochen hatte.",Grüne,1
"Die Polarisierung ist dermaßen groß, dass links und rechts des Oeder Wegs, ein traditionell den Grünen zugetaner Wahlbezirk, im ersten Wahlgang Becker die meisten Stimmen erhielt, der sich im Wahlkampf gegen die, wie er meinte, „blinde Autofeindlichkeit“ des Viererbündnisses aus Grünen, SPD, FDP und Volt ausgesprochen hatte.",FDP,1
"Kurzer Schlagabtausch beim Bahnhofsviertel, es entgleite der Stadtregierung, sagte Becker, es könne ja auch nicht sein, dass sich erst in Karlsruhe das nächste Hilfsangebot für Rauschgiftsüchtige finde und Frankfurt mithin Anlaufpunkt für ganz Süddeutschland sei, hob Josef hervor, aber die Vorschläge für eine Verbesserung der betrüblichen Lage dort lagen schon wieder nicht so weit entfernt voneinander: Mehr Polizei sei notwendig, sagten zum Beispiel beide Kandidaten, und auch die Schaffung einer Waffenverbotszone wurde von Becker als auch Josef befürwortet, die ganze Stadtregierung wolle eine solche, ergänzte der SPD-Kandidat.",SPD,1
OB-Stichwahl in Frankfurt            : 							Wie wählt das Grünen-Milieu?,Grüne,2
Permalink: https://www.faz.net/-j6h-b6bu5 Weitere Themen                                   Nach der OB-Wahl in Frankfurt                                : „Zeit des Handelns und der Entscheidungen“                         Bei den Parteien der Koalition Im Rathaus Römer herrscht Erleichterung über den Erfolg von Mike Josef (SPD).,SPD,2
Permalink: https://www.faz.net/-j6h-b6bu5 Weitere Themen                                   Nach der OB-Wahl in Frankfurt                                : „Zeit des Handelns und der Entscheidungen“                         Bei den Parteien der Koalition Im Rathaus Römer herrscht Erleichterung über den Erfolg von Mike Josef (SPD).,Koalition,2
"OB-Wahl Frankfurt                                : Wo Josef verloren hat – und es Hoffnung für die CDU gibt                         Uwe Becker hat von CDU-Stammwählern und den Älteren profitiert, Mike Josef von Innenstädtern und den Grünen.",Grüne,0
"OB-Wahl Frankfurt                                : Wo Josef verloren hat – und es Hoffnung für die CDU gibt                         Uwe Becker hat von CDU-Stammwählern und den Älteren profitiert, Mike Josef von Innenstädtern und den Grünen.",CDU,0
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-j6h-b5yiw Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Politik und Verwaltung müssen wieder streng getrennt werden: Oberbürgermeisterkandidat Mike Josef (SPD) will im Rathaus einiges verändern, falls er gewählt wird.",SPD,2
"Bild: Hannes P. Albert 			Das Hauptamt soll keine korruptionsanfällige „Marketing-Maschine“ wie unter Oberbürgermeister Peter Feldmann sein, sagt SPD-Kandidat Mike Josef vor der OB-Stichwahl.",SPD,1
Die CDU fordert Aufklärung über Verflechtungen von SPD und AWO.,SPD,2
Die CDU fordert Aufklärung über Verflechtungen von SPD und AWO.,CDU,2
"Permalink: https://www.faz.net/-j6h-b5yiw Mike Josef (SPD), der für das Amt des Frankfurter Oberbürgermeisters kandidiert, will im Falle seiner Wahl am 26. März die Zusammenlegung verschiedener Rathaus-Behörden zu einer großen Organisation namens Hauptamt und Stadtmarketing rückgängig machen.",SPD,2
"Dessen Schaffung 2017 durch den damaligen SPD-Oberbürgermeister Peter Feldmann habe Korruption begünstigt, sagte Josef im Gespräch mit der F.A.Z. Gegen Tarkan Akman, bis vor wenigen Tagen Leiter des Hauptamtes, ist von der Staatsanwaltschaft Frankfurt Anklage wegen Vorteilsannahme erhoben worden.",SPD,1
"Er unterstütze es, dass Kämmerer Bastian Bergerhoff (Die Grünen) Transparenz-Richtlinien erarbeite.",Grüne,2
"Er unterstütze es, dass Kämmerer Bastian Bergerhoff (Die Grünen) Transparenz-Richtlinien erarbeite.",Die Grünen,2
"Der SPD-Politiker berichtete, er habe erst vor einigen Tagen erfahren, dass gegen Akman ermittelt werde.",SPD,1
"Auf die Frage, ob mit dem Fall Akman, dem Vorteilsannahme vorgeworfen wird, nun alle Fakten zu den Verbindungen der SPD zur Arbeiterwohlfahrt auf dem Tisch lägen, sagte Josef: „Das weiß ich nicht.“",SPD,2
"Vorwürfe aus der Frankfurter SPD wie auch von Günter Rudolph, dem Vorsitzenden der SPD-Fraktion im Landtag, die Informationspolitik der Staatsanwaltschaft sei wegen der Nähe zur Oberbürgermeister-Wahl fragwürdig und biete der CDU die Gelegenheit zu einer „Schmutzkampagne“, mache er sich nicht zu eigen.",SPD,1
"Vorwürfe aus der Frankfurter SPD wie auch von Günter Rudolph, dem Vorsitzenden der SPD-Fraktion im Landtag, die Informationspolitik der Staatsanwaltschaft sei wegen der Nähe zur Oberbürgermeister-Wahl fragwürdig und biete der CDU die Gelegenheit zu einer „Schmutzkampagne“, mache er sich nicht zu eigen.",CDU,1
"Vorwürfe aus der Frankfurter SPD wie auch von Günter Rudolph, dem Vorsitzenden der SPD-Fraktion im Landtag, die Informationspolitik der Staatsanwaltschaft sei wegen der Nähe zur Oberbürgermeister-Wahl fragwürdig und biete der CDU die Gelegenheit zu einer „Schmutzkampagne“, mache er sich nicht zu eigen.",SPD-Fraktion,1
"So habe er erreicht, dass diejenigen, die im Vorstand der Arbeiterwohlfahrt gesessen hätten, nicht mehr auf die Liste der SPD-Kandidaten für die Kommunalwahl 2021 gekommen seien.",SPD,2
"Die CDU nennt die Anklage gegen den Hauptamtsleiter einen Beleg für „Verflechtungen zwischen der Frankfurter SPD und der AWO“, die in den vergangenen zehn Jahren immer größer geworden seien und Einzug in den Römer gehalten hätten.",SPD,1
"Die CDU nennt die Anklage gegen den Hauptamtsleiter einen Beleg für „Verflechtungen zwischen der Frankfurter SPD und der AWO“, die in den vergangenen zehn Jahren immer größer geworden seien und Einzug in den Römer gehalten hätten.",CDU,1
Nach Feldmann habe jetzt mit Akman der „nächste Spitzenmann aus der SPD“ das Rathaus verlassen müssen.,SPD,2
"Der stellvertretende CDU-Parteivorsitzende Yannick Schwander sieht die SPD-Spitze in der Verantwortung, die Vorgänge aufzuklären, statt jene anzugreifen, die zu Recht Aufklärung verlangten.",SPD,2
"Der stellvertretende CDU-Parteivorsitzende Yannick Schwander sieht die SPD-Spitze in der Verantwortung, die Vorgänge aufzuklären, statt jene anzugreifen, die zu Recht Aufklärung verlangten.",CDU,2
Bei der Stichwahl um das Amt des Oberbürgermeisters am 26. März treten Josef und der CDU-Kandidat Uwe Becker gegeneinander an.,CDU,2
"CDU-Vize Schwander wundert sich, dass davon niemand etwas mitbekommen haben will: „Eine Razzia im Römer ist eine Schande für unsere Stadt.“",CDU,1
Permalink: https://www.faz.net/-j6h-b5yiw Weitere Themen                                   OB-Wahl Frankfurt                                : Mike Josef gewinnt knapp in Frankfurt                         Mike Josef hat die Stichwahl um das Amt des Oberbürgermeisters gegen den CDU-Kandidaten Uwe Becker mit wenigen Tausend Stimmen Vorsprung gewonnen.,CDU,2
"Frankfurter AWO-Skandal: OB-Kandidat Josef will Hauptamt zerschlagen Frankfurter AWO-Skandal OB-Kandidat Josef will Feldmanns Hauptamt zerschlagen Das Hauptamt soll keine korruptionsanfällige „Marketing-Maschine“ wie unter Oberbürgermeister Peter Feldmann sein, sagt SPD-Kandidat Mike Josef vor der OB-Stichwahl.",SPD,1
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-gzg-b6ier Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Künftiger Bürgermeister: Birger Strutz von der CDU hat die Stichwahl in Neu-Anspach gewonnen.",CDU,2
Bild: privat 			Neu-Anspach bekommt einen neuen Bürgermeister: den CDU-Politiker und Unternehmer Birger Strutz.,CDU,2
Der CDU-Politiker hat am Sonntag die Stichwahl um das Bürgermeisteramt in Neu-Anspach gewonnen – gegen Amtsinhaber Thomas Pauli von der SPD.,SPD,2
Der CDU-Politiker hat am Sonntag die Stichwahl um das Bürgermeisteramt in Neu-Anspach gewonnen – gegen Amtsinhaber Thomas Pauli von der SPD.,CDU,2
"Die Grünen und die FWG haben Strutz unterstützt, schon im ersten Wahlgang, als er ebenfalls vor Pauli lag.",Grüne,2
"Die Grünen und die FWG haben Strutz unterstützt, schon im ersten Wahlgang, als er ebenfalls vor Pauli lag.",Die Grünen,2
"Bis Ende Juni ist Strutz noch Fraktionsvorsitzender der CDU in der Stadtverordnetenversammlung, dann müssen die Kollegen dort einen Nachfolger wählen, weil sein Mandat mit der Amtsübernahme endet.",CDU,2
"Bürgermeister Thomas Pauli, der vor sechs Jahren gegen den damaligen Amtsinhaber Klaus Hoffmann von der CDU gewonnen hat, sagt: „So ist es halt im Wahlgeschäft.“",CDU,2
"Die Analyse, woran die Niederlage gelegen habe, habe die SPD noch nicht gemacht. „",SPD,1
Neuer Bürgermeister Birger Strutz in Neu-Anspach Bürgermeister in Neu-Anspach Erster Blick gilt der Verwaltung Neu-Anspach bekommt einen neuen Bürgermeister: den CDU-Politiker und Unternehmer Birger Strutz.,CDU,2
Bild: Carolin Herzog 			Die Opposition will die Uneinigkeit in der Wiesbadener Kooperation aufzeigen.,Opposition,2
Nach Ansicht von Oberbürgermeister Gert-Uwe Mende (SPD) ist das Jahrhundertprojekt der Stadtentwicklung auf einem guten Weg.,SPD,0
"Doch weil es im regierenden Viererbündnis wegen der Ablehnung der Linken und Skeptikern bei den Grünen einen Dissens zum Ostfeld gibt, ist das Vorhaben aus den Festlegungen des Kooperationsvertrags ausgenommen worden.",Grüne,2
"Grund genug für die Opposition, das Thema Ostfeld politisch regelmäßig auf die Tagesordnung zu nehmen. „",Opposition,2
"Wir zeigen damit die Uneinigkeit im Bündnis auf“, gab FDP-Fraktionschef Christian Diers in der Debatte zu.",FDP,2
"Vor vier Wochen legten CDU und FDP ein gemeinsames Oppositionspapier zum Ostfeld vor, das von den bisherigen Grundzügen der Planung in einigen Punkten abwich, aber zugleich als ein über die Presse öffentlich ausgespieltes Gesprächsangebot an die Befürworter des Ostfelds innerhalb der Vier-Parteien-Kooperation gedacht war.",CDU,2
"Vor vier Wochen legten CDU und FDP ein gemeinsames Oppositionspapier zum Ostfeld vor, das von den bisherigen Grundzügen der Planung in einigen Punkten abwich, aber zugleich als ein über die Presse öffentlich ausgespieltes Gesprächsangebot an die Befürworter des Ostfelds innerhalb der Vier-Parteien-Kooperation gedacht war.",FDP,2
"Vor vier Wochen legten CDU und FDP ein gemeinsames Oppositionspapier zum Ostfeld vor, das von den bisherigen Grundzügen der Planung in einigen Punkten abwich, aber zugleich als ein über die Presse öffentlich ausgespieltes Gesprächsangebot an die Befürworter des Ostfelds innerhalb der Vier-Parteien-Kooperation gedacht war.",Opposition,2
"Im Stadtparlament legten CDU und FDP nun mit einem Antrag nach, der ebenso wie das Positionspapier ein positives Bekenntnis enthielt: „Wiesbaden braucht das Ostfeld dringend“, weil bis 2040 mehr als 32.000 neue Wohnungen nachgefragt würden.",CDU,2
"Im Stadtparlament legten CDU und FDP nun mit einem Antrag nach, der ebenso wie das Positionspapier ein positives Bekenntnis enthielt: „Wiesbaden braucht das Ostfeld dringend“, weil bis 2040 mehr als 32.000 neue Wohnungen nachgefragt würden.",FDP,2
"Mit den Forderungen, in die Lenkungsgruppe des Planungsprozesses alle Rathausfraktionen aufzunehmen, einen „positiv besetzten und identitätsstiftenden Namen“ für den 27. Wiesbadener Stadtteil zu finden und einen „Runden Tisch“ einzuberufen, um im Streit mit den Grundstückseigentümern um einen fairen Preis einen Konsens zu finden, stieß die Opposition auf wenig Widerhall. „",Opposition,2
"Mir liegt kein Gesprächswunsch vor“, ließ der Oberbürgermeister die Opposition deutlich wissen, dass er wenig davon hält, indirekt über die Medien zu kommunizieren.",Opposition,1
"Doch erinnerte er die Opposition an die im Jahr 2020 von den Stadtverordneten beschlossenen „Leitplanken“ bei der Ostfeld-Planung, an die der Magistrat gebunden sei.",Opposition,2
"Diese Planung beruhe auf den vom früheren Stadtentwicklungsdezernenten Hans-Martin Kessler (CDU) geleisteten Vorarbeiten, die er fortführe.",CDU,2
Mende sieht Widersprüche zwischen diesen „Leitplanken“ und dem neueren Positionspapier von CDU und FDP.,CDU,2
Mende sieht Widersprüche zwischen diesen „Leitplanken“ und dem neueren Positionspapier von CDU und FDP.,FDP,2
"Einen „Runden Tisch“ gibt es laut Mende schon, und die Zusammensetzung der Lenkungsgruppe sei politisch so beschlossen worden – auch mit den Stimmen der Opposition.",Opposition,2
"Der Opposition genügt das nicht, sie sieht seit der Kommunalwahl 2021 auch eine veränderte Lage.",Opposition,1
FDP-Fraktionschef Diers zeigte sich daher ebenso enttäuscht wie Nikolas Jakobs (CDU) über den „Formalismus“ im Viererbündnis und die ausgebliebene Reaktion auf das Gesprächsangebot.,CDU,1
FDP-Fraktionschef Diers zeigte sich daher ebenso enttäuscht wie Nikolas Jakobs (CDU) über den „Formalismus“ im Viererbündnis und die ausgebliebene Reaktion auf das Gesprächsangebot.,FDP,1
Die Opposition werde vertröstet.,Opposition,1
Das taten Sprecher der AfD und der Fraktion Freie Wähler/Pro Auto.,AfD,2
"Weil dem Viererbündnis gleichwohl nicht daran gelegen ist, die Fronten zu dem Thema zu verhärten, wurde der Ostfeld-Antrag von CDU und FDP nicht abgestimmt, sondern auf die Sitzung der Stadtverordneten im Mai vertagt.",CDU,2
"Weil dem Viererbündnis gleichwohl nicht daran gelegen ist, die Fronten zu dem Thema zu verhärten, wurde der Ostfeld-Antrag von CDU und FDP nicht abgestimmt, sondern auf die Sitzung der Stadtverordneten im Mai vertagt.",FDP,2
"Im Stadtparlament sagte SPD-Fraktionschef Hendrik Schmehl, die Entwicklungsmaßnahme sei die Garantie für die Finanzierung des Ostfelds.",SPD,2
"Im Stadtparlament sagte SPD-Fraktionschef Hendrik Schmehl, die Entwicklungsmaßnahme sei die Garantie für die Finanzierung des Ostfelds.",SPD-Fraktion,2
Stadtentwicklung in Wiesbaden: Beim Ostfeld blitzt die Opposition ab Stadtentwicklung in Wiesbaden Beim Ostfeld blitzt die Opposition ab Die Opposition will die Uneinigkeit in der Wiesbadener Kooperation aufzeigen.,Opposition,2
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-gzl-b6glb Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Hehrer Anspruch: Die hessische CDU mit Ministerpräsident Boris Rhein geht selbstbewusst in den Wahlkampf.",CDU,2
Bild: dpa 			Die hessische CDU geht mit besseren Aussichten in die nächste Landtagswahl als im Jahr 2018. Das liegt nicht nur an den bundespolitischen Rahmenbedingungen.,CDU,2
"Permalink: https://www.faz.net/-gzl-b6glb Selten ist Alexander Dobrindt, dem Vorsitzenden der CSU-Landesgruppe im Bundestag, von seiner Schwesterpartei ein so triumphaler Empfang bereitet worden.",CSU,2
Als den genialen „Strategen der Gesamtunion“ stellte der hessische Ministerpräsident und CDU-Vorsitzende Boris Rhein den Gast aus Bayern am vergangenen Wochenende bei einer Klausurtagung in Fulda vor.,CDU,0
"Während die dort versammelten 120 Funktionäre ihm begeistert applaudierten, umarmte auch Rheins Vorgänger Volker Bouffier den CSU-Politiker zur Begrüßung geradezu innig.",CSU,1
"Als die Verhandlungen über die Bildung der großen Koalition ins Stocken gerieten, erklärte Bouffier dies der Hauptstadtpresse mit den Worten: „Das Elend hat einen Namen: Alexander Dobrindt.“",Koalition,2
"Bouffier empörte sich im Jahr 2018 wieder und wieder über die aus seiner Sicht rücksichtslose Entschlossenheit, mit der die CSU alle bundespolitischen Themen ihrer Strategie für ihre Landtagswahlen im Oktober des Jahres unterordnete.",CSU,2
Mehr zum Thema 1/ 												CDU Hessen            : 							Ein Wahlkampf nach bayerischer Art			         												Landtagswahl in Hessen            : 							CDU will Wahlkampf mit neuem Design gestalten			         												Eklat im Hessischen Landtag            : 							Was sagen SPD und Grüne dazu?,SPD,0
Mehr zum Thema 1/ 												CDU Hessen            : 							Ein Wahlkampf nach bayerischer Art			         												Landtagswahl in Hessen            : 							CDU will Wahlkampf mit neuem Design gestalten			         												Eklat im Hessischen Landtag            : 							Was sagen SPD und Grüne dazu?,Grüne,0
Mehr zum Thema 1/ 												CDU Hessen            : 							Ein Wahlkampf nach bayerischer Art			         												Landtagswahl in Hessen            : 							CDU will Wahlkampf mit neuem Design gestalten			         												Eklat im Hessischen Landtag            : 							Was sagen SPD und Grüne dazu?,CDU,0
"Aus der Kritik der CSU an der Flüchtlingspolitik der Bundeskanzlerin und CDU-Vorsitzenden Angela Merkel entwickelte sich ein Existenzkampf, an dem um ein Haar die Fraktionsgemeinschaft im Bundestag zerbrochen wäre.",CDU,1
"Aus der Kritik der CSU an der Flüchtlingspolitik der Bundeskanzlerin und CDU-Vorsitzenden Angela Merkel entwickelte sich ein Existenzkampf, an dem um ein Haar die Fraktionsgemeinschaft im Bundestag zerbrochen wäre.",CSU,1
Die CDU in Hessen musste mit nur 27 Prozent der Stimmen ihr schlechtestes Ergebnis seit mehr als 50 Jahren hinnehmen.,CDU,2
"Die CSU gibt inzwischen zu, dass der immer schärfere Ton, den sie vor den Landtagswahlen des Jahres 2018 anschlug, der AfD in die Hände spielte.",AfD,2
"Die CSU gibt inzwischen zu, dass der immer schärfere Ton, den sie vor den Landtagswahlen des Jahres 2018 anschlug, der AfD in die Hände spielte.",CSU,2
"Rhein monierte, dass Bundeskanzler Olaf Scholz (SPD) ein für Anfang April angekündigtes Gespräch mit den Ministerpräsidenten über die Migration auf den Mai verschoben zu habe.",SPD,2
"Rhein monierte, dass Bundeskanzler Olaf Scholz (SPD) ein für Anfang April angekündigtes Gespräch mit den Ministerpräsidenten über die Migration auf den Mai verschoben zu habe.",Olaf Scholz,2
"Dobrindt wiederum übernahm es, die für das Thema verantwortliche Bundesinnenministerin Nancy Faeser anzugreifen.",Nancy Faeser,2
"Dass ausgerechnet sie Rhein aus der Staatskanzlei in Wiesbaden verdrängen will, scheint der hessischen CDU jedenfalls zur Zeit ebenso in die Hände zu spielen wie die Tatsache, dass die Union im Unterschied zum Jahr 2018 gegenwärtig in Berlin nicht in der Verantwortung steht.",CDU,2
"Dass ausgerechnet sie Rhein aus der Staatskanzlei in Wiesbaden verdrängen will, scheint der hessischen CDU jedenfalls zur Zeit ebenso in die Hände zu spielen wie die Tatsache, dass die Union im Unterschied zum Jahr 2018 gegenwärtig in Berlin nicht in der Verantwortung steht.",Union,2
"Aber CDU und CSU haben nicht nur dieses Thema im Sinn, wenn sie die Ampelregierung kritisieren, sondern das ganze „Chaos“ und den „Zank“ zwischen SPD, Grünen und FDP.",SPD,1
"Aber CDU und CSU haben nicht nur dieses Thema im Sinn, wenn sie die Ampelregierung kritisieren, sondern das ganze „Chaos“ und den „Zank“ zwischen SPD, Grünen und FDP.",Grüne,1
"Aber CDU und CSU haben nicht nur dieses Thema im Sinn, wenn sie die Ampelregierung kritisieren, sondern das ganze „Chaos“ und den „Zank“ zwischen SPD, Grünen und FDP.",CDU,1
"Aber CDU und CSU haben nicht nur dieses Thema im Sinn, wenn sie die Ampelregierung kritisieren, sondern das ganze „Chaos“ und den „Zank“ zwischen SPD, Grünen und FDP.",FDP,1
"Aber CDU und CSU haben nicht nur dieses Thema im Sinn, wenn sie die Ampelregierung kritisieren, sondern das ganze „Chaos“ und den „Zank“ zwischen SPD, Grünen und FDP.",Ampel,1
"Aber CDU und CSU haben nicht nur dieses Thema im Sinn, wenn sie die Ampelregierung kritisieren, sondern das ganze „Chaos“ und den „Zank“ zwischen SPD, Grünen und FDP.",CSU,1
"Aber CDU und CSU haben nicht nur dieses Thema im Sinn, wenn sie die Ampelregierung kritisieren, sondern das ganze „Chaos“ und den „Zank“ zwischen SPD, Grünen und FDP.",Ampelregierung,1
"Weil die Landtagswahl sowohl in Hessen als auch in Bayern in Hessen und Bayern am 8. Oktober stattfinden werden, soll es eine „Abstimmung über die Ampel“ werden.",Ampel,2
"Es ist kaum mehr als ein Jahr her, dass in der hessischen CDU noch heftig darum gerungen wurde, wer die Partei in die Landtagswahlen führen solle.",CDU,2
"Rhein hat die Warnungen widerlegt, dass die schwarz-grüne Koalition nach Bouffiers Abgang unter seiner Führung in ein schwieriges Fahrwasser geraten werde. „",Koalition,1
"Wir sind sehr fein mit dem Koalitionspartner“, durfte er in Fulda unwidersprochen festhalten.",Koalition,0
"Dass die Umfragedaten der CDU sich unter seiner Führung deutlich verbessert haben, nimmt er pflichtgemäß „mit Demut“ zur Kenntnis.",CDU,2
"Die Union liegt zwar mit einem Stimmenanteil von 32 Prozent deutlich vorn, doch SPD und Grüne könnten rechnerisch in einem Dreierbündnis mit der FDP wie im Bund eine Ampelregierung bilden.",SPD,2
"Die Union liegt zwar mit einem Stimmenanteil von 32 Prozent deutlich vorn, doch SPD und Grüne könnten rechnerisch in einem Dreierbündnis mit der FDP wie im Bund eine Ampelregierung bilden.",Grüne,2
"Die Union liegt zwar mit einem Stimmenanteil von 32 Prozent deutlich vorn, doch SPD und Grüne könnten rechnerisch in einem Dreierbündnis mit der FDP wie im Bund eine Ampelregierung bilden.",FDP,2
"Die Union liegt zwar mit einem Stimmenanteil von 32 Prozent deutlich vorn, doch SPD und Grüne könnten rechnerisch in einem Dreierbündnis mit der FDP wie im Bund eine Ampelregierung bilden.",Union,2
"Die Union liegt zwar mit einem Stimmenanteil von 32 Prozent deutlich vorn, doch SPD und Grüne könnten rechnerisch in einem Dreierbündnis mit der FDP wie im Bund eine Ampelregierung bilden.",Ampel,2
"Die Union liegt zwar mit einem Stimmenanteil von 32 Prozent deutlich vorn, doch SPD und Grüne könnten rechnerisch in einem Dreierbündnis mit der FDP wie im Bund eine Ampelregierung bilden.",Ampelregierung,2
Aus der Sicht der CDU hat er rechtzeitig zum Wahlkampf seine persönliche Bewährungsprobe bestanden.,CDU,2
"Dass die Chancen der CDU dafür zur Zeit nicht schlecht stehen, zeigt der Vergleich.",CDU,1
Permalink: https://www.faz.net/-gzl-b6glb Weitere Themen                                   CDU Hessen                                : Ein Wahlkampf nach bayerischer Art                         Ein halbes Jahr vor der Landtagswahl will die CDU in Hessen nichts dem Zufall überlassen.,CDU,2
Nach der CDU-Klausur in Fulda: Rückenwind für Rhein Nach der CDU-Klausur in Fulda Rückenwind für Rhein Die hessische CDU geht mit besseren Aussichten in die nächste Landtagswahl als im Jahr 2018. Das liegt nicht nur an den bundespolitischen Rahmenbedingungen.,CDU,2
"Er hält den Einführungsvortrag an diesem Informationsabend zu Bildung und Digitalisierung im Landratsamt Hofheim, begleitet und moderiert von Landrat Michael Cyriax (CDU) und Schuldezernent Axel Fink (CDU).",CDU,2
"Josef siegt in zentrumsnahen Stadtteilen, Becker in Randbezirken +++ Wahlbeteiligung bei 35 Prozent +++ Kassel: Grünen-Politiker Sven Schoeller ohne Gegenkandidat gewählt +++ Aktuelle Infos im Liveblog März endet mit Aprilwetter +++ Schüsse in Hanau +++Günstigeres Deutschlandticket für Geringverdiener +++ Unfall bei Roßdorf +++ Anklage im Fall Ayleen zugelassen +++ Schulpflicht trotz Warnstreiks +++ Aktuelle Infos im Liveblog für Frankfurt und Rhein-Main Richter am Landgericht Hanau verhandeln abermals über ein Verbrechen in Hammersbach.",Grüne,1
Die Ampel diskutiert noch über die Konsequenzen aus dem Anschlag von Hanau.,Ampel,1
Dem CDU-Vorsitzenden Friedrich Merz wegen seiner Pascha-Aussage Rassismus zu unterstellen ist absurd.,CDU,1
Dem CDU-Vorsitzenden Friedrich Merz wegen seiner Pascha-Aussage Rassismus zu unterstellen ist absurd.,Friedrich Merz,1
Die Linke fordert nun einen Kodex für Raumvermietungen der Messe Frankfurt.,Die Linke,2
"Services: Services: Services: Services: Services: Services: Services: Permalink: https://www.faz.net/-gzk-b62ga Aktuelle Nachrichten aus Politik, Wirtschaft, Sport und Kultur Herausgegeben von Gerald Braunberger, Jürgen Kaube, Carsten Knop, Berthold Kohler                             Zeitung                                                    FAZ.NET                         					Im Frankfurter Goethehaus: Anne Bohnenkamp-Renken erhält den Hessischen Kulturpreis aus der Hand von Ministerpräsident Boris Rhein (CDU).",CDU,2
"Zehn Jahre, die „sehr intensiv und fordernd“ gewesen seien, habe es gedauert, bis es schließlich gestanden habe, sagt Ministerpräsident Boris Rhein (CDU), der Bohnenkamp im Arkadensaal des Goethehauses vor dem Beginn des von ihm ausgerichteten Sektempfangs den Hessischen Kulturpreis überreicht hat.",CDU,2
